Transaction_ID,Vendor_Name,Award_Amount,Award_Agency,Award_Date,Award_Type,Performance_Country,Performance_State,Log_Award_Amount,Award_Agency_Code,Award_Type_Code,Performance_Country_Code,Performance_State_Code,Cluster,PCA1,PCA2,Anomaly
TRX01728,Evans-Foley,4174964.56,Department of Health and Human Services,2022-01-15,Cost-Reimbursement Contract,MEX,MI,15.244616667131272,4,0,1,3,2,-0.3653021497094422,0.282519657972561,Normal
TRX01729,Gonzales-Finley,4187219.63,Department of Education,2022-08-05,Time-and-Materials Contract,MEX,CA,15.247547737666018,2,3,1,0,0,1.670930047752567,-0.7896945198250147,Normal
TRX01730,Thomas LLC,4958672.56,Department of Health and Human Services,2022-11-07,Time-and-Materials Contract,CAN,FL,15.416648835516666,4,3,0,1,0,0.5003860765842194,-0.4468008084229301,Normal
TRX01731,"Nguyen, Stark and Owens",1751183.63,Department of Agriculture,2023-11-25,Fixed-Price Contract,CAN,NC,14.375803048313534,0,1,0,4,2,-0.1607459478606769,-1.371507740084657,Normal
TRX01732,Taylor-Harper,3799985.73,NASA,2022-05-09,Fixed-Price Contract,CAN,GA,15.150508132585252,6,1,0,2,2,-1.0253019867760726,0.0915359176153342,Normal
TRX01733,Dodson-Mcmillan,4614296.6,NASA,2023-10-28,Fixed-Price Contract,MEX,TX,15.344670214985648,6,1,1,8,1,-0.8757215462283979,1.925791409677468,Normal
TRX01734,Williams and Sons,1403114.58,Department of Transportation,2023-04-20,Cost-Reimbursement Contract,CAN,PA,14.154205736304474,5,0,0,7,2,-2.149942402914037,0.3931972860484394,Normal
TRX01735,Stone Ltd,1583649.66,Department of Defense,2021-11-14,Indefinite Delivery Contract,MEX,NY,14.275243284104048,1,2,1,5,3,0.5566402401004481,-0.4761873182283873,Normal
TRX01736,"Weaver, Dennis and Luna",3381559.97,NASA,2022-07-08,Indefinite Delivery Contract,MEX,NC,15.03384798629444,6,2,1,4,1,-0.1827364106657325,0.9412051968409378,Normal
TRX01737,Page Group,1720926.99,Department of Defense,2022-10-16,Indefinite Delivery Contract,USA,NY,14.358374232365923,1,2,2,5,3,1.2672622872615236,0.0216422500043528,Normal
TRX01738,"Sullivan, Morris and Bauer",4018729.9,Department of Transportation,2023-09-15,Time-and-Materials Contract,MEX,TX,15.206476714235157,5,3,1,8,0,0.1404716088953174,1.6527777482197177,Normal
TRX01739,Walsh LLC,3460565.14,NASA,2021-03-28,Indefinite Delivery Contract,USA,GA,15.056942757926372,6,2,2,2,1,0.7049681946284203,0.9821934924861514,Normal
TRX01740,Curry-Taylor,4340730.02,NASA,2021-05-20,Time-and-Materials Contract,USA,GA,15.283553329680554,6,3,2,2,1,1.223800919051908,1.1173067440390774,Normal
TRX01741,"Williams, Myers and Lee",4666391.53,NASA,2021-09-07,Indefinite Delivery Contract,USA,NC,15.355896853614524,6,2,2,4,1,0.6309338798135714,1.55696911645128,Normal
TRX01742,Gentry-Peters,2410132.05,NASA,2024-02-03,Time-and-Materials Contract,MEX,NY,14.69519251141184,6,3,1,5,0,-0.0091983500017253,1.010895706938269,Normal
TRX01743,Glenn PLC,4392235.58,Department of Agriculture,2024-02-25,Fixed-Price Contract,USA,VA,15.295349126840994,0,1,2,9,3,1.0779566461553467,1.064002284731244,Normal
TRX01744,Wilson-George,4544627.89,Department of Health and Human Services,2022-05-05,Fixed-Price Contract,CAN,OH,15.329456629894745,4,1,0,6,2,-0.8868488325451022,0.5316671486534451,Normal
TRX01745,"Smith, Powell and Duncan",1471065.99,Department of Transportation,2022-06-01,Fixed-Price Contract,MEX,MI,14.201498538995317,5,1,1,3,1,-0.627731195771752,0.0421779256541326,Normal
TRX01746,"Werner, Salazar and Banks",1706138.34,Department of Transportation,2024-02-02,Cost-Reimbursement Contract,MEX,NY,14.34974368013453,5,0,1,5,2,-1.187860931969594,0.5193067552868611,Normal
TRX01747,"Bishop, Huynh and Salazar",292517.39,Department of Energy,2023-08-11,Cost-Reimbursement Contract,CAN,GA,12.586282815472572,3,0,0,2,2,-1.8515403677704303,-1.9513881928417964,Normal
TRX01748,"Ruiz, Romero and Cruz",4379309.59,Department of Energy,2021-01-14,Time-and-Materials Contract,MEX,NC,15.292401870420642,3,3,1,4,0,1.0507102539262674,0.3381657452763494,Normal
TRX01749,Cole-Jenkins,2280571.61,Department of Education,2023-06-02,Fixed-Price Contract,USA,TX,14.639937114135906,2,1,2,8,3,0.429533553340843,1.029489195243355,Normal
TRX01750,"Martinez, Crosby and Williams",3619003.73,Department of Education,2024-03-26,Fixed-Price Contract,USA,MI,15.101709609535908,2,1,2,3,3,1.1361439750242337,0.1894129981404275,Normal
TRX01751,"Gonzalez, Johnson and Rodriguez",1455014.48,Department of Transportation,2022-09-29,Indefinite Delivery Contract,MEX,PA,14.190527097706392,5,2,1,7,1,-0.6173243241380717,0.9144288408864958,Normal
TRX01752,Price Inc,1799845.23,Department of Agriculture,2021-04-28,Indefinite Delivery Contract,MEX,CA,14.403211791439457,0,2,1,0,3,1.3528890193064866,-1.73234224400937,Normal
TRX01753,Jones-Stephenson,18594.84,Department of Defense,2022-11-06,Fixed-Price Contract,MEX,NY,9.8306931787726,1,1,1,5,3,-1.781441794173877,-2.693354377227982,Anomaly
TRX01754,"Michael, Garcia and Peters",2551668.83,Department of Defense,2021-05-28,Indefinite Delivery Contract,USA,CA,14.75225853811765,1,2,2,0,3,1.9445916959807703,-0.8519448266672953,Normal
TRX01755,Carroll and Sons,2529581.38,Department of Defense,2023-02-28,Indefinite Delivery Contract,USA,TX,14.743564779884938,1,2,2,8,3,1.1289343664947111,0.8525889454875761,Normal
TRX01756,Martin-Reyes,3829068.92,Department of Energy,2023-05-03,Cost-Reimbursement Contract,MEX,TX,15.158132490935174,3,0,1,8,2,-0.6764339616926768,1.0565383456270503,Normal
TRX01757,"Johnson, Dorsey and Ellis",3413679.05,Department of Agriculture,2021-01-27,Indefinite Delivery Contract,MEX,VA,15.043301460897354,0,2,1,9,3,0.715571528336919,0.5060463036694343,Normal
TRX01758,Barnes Inc,2012430.39,Department of Energy,2023-11-29,Cost-Reimbursement Contract,MEX,FL,14.514854195768248,3,0,1,1,2,-0.2434686653943567,-0.7562178738758313,Normal
TRX01759,Dawson Group,2233341.37,Department of Defense,2024-01-05,Indefinite Delivery Contract,MEX,OH,14.619009841953556,1,2,1,6,3,0.6034225431108132,-0.0928945718973026,Normal
TRX01760,Miller-Thompson,3632449.92,NASA,2022-04-24,Fixed-Price Contract,CAN,VA,15.10541816297948,6,1,0,9,2,-1.7551690002853195,1.564500692697028,Normal
TRX01761,"Pearson, Thomas and Lewis",1716012.4,Department of Defense,2022-08-16,Cost-Reimbursement Contract,CAN,FL,14.355514367857364,1,0,0,1,2,-0.519736277795768,-1.7942792493350377,Normal
TRX01762,Mejia-Wright,233993.39,Department of Defense,2022-09-16,Fixed-Price Contract,MEX,VA,12.363052419693474,1,1,1,9,3,-1.0951578426892874,-0.5889219270042408,Normal
TRX01763,"Wilson, Bates and Lopez",533332.4,Department of Energy,2021-10-30,Fixed-Price Contract,CAN,TX,13.186902023541892,3,1,0,8,2,-1.7803238118921607,-0.3500384060647534,Normal
TRX01764,"Kidd, Burton and Freeman",2591977.89,Department of Education,2022-02-13,Time-and-Materials Contract,MEX,FL,14.767932192131012,2,3,1,1,0,1.3625775008198853,-0.8128385727150041,Normal
TRX01765,"Hoffman, Holmes and Vaughan",513581.61,NASA,2022-06-15,Indefinite Delivery Contract,USA,MI,13.149166171750393,6,2,2,3,1,-0.2193678122042678,0.254082450704389,Normal
TRX01766,Smith-Burns,3376271.97,Department of Defense,2021-12-27,Fixed-Price Contract,USA,FL,15.032282987471966,1,1,2,1,3,1.542788450237588,-0.5233704136258639,Normal
TRX01767,Medina-Carter,2395195.19,Department of Defense,2022-02-07,Indefinite Delivery Contract,MEX,OH,14.688975701964871,1,2,1,6,3,0.6335996809112582,-0.0583581153956861,Normal
TRX01768,Sanchez Group,2502551.35,Department of Defense,2022-07-04,Time-and-Materials Contract,MEX,MI,14.732821709033631,1,3,1,3,3,1.3780691475377826,-0.6542703098794864,Normal
TRX01769,Jones LLC,4148521.22,Department of Transportation,2023-09-25,Cost-Reimbursement Contract,CAN,OH,15.23826273722496,5,0,0,6,2,-1.580886806115047,0.7147049412484457,Normal
TRX01770,Walton-Zamora,4876330.16,Department of Agriculture,2022-03-07,Fixed-Price Contract,USA,OH,15.399903683601949,0,1,2,6,3,1.4275176668448888,0.4748029284232889,Normal
TRX01771,Anderson and Sons,1922483.6,Department of Agriculture,2022-12-16,Time-and-Materials Contract,USA,OH,14.469128969926732,0,3,2,6,3,1.868248643783431,0.061863202852642,Normal
TRX01772,Anderson-Brooks,2815609.59,Department of Education,2022-05-02,Indefinite Delivery Contract,MEX,VA,14.850689701896709,2,2,1,9,3,0.1652714387275574,0.913583218101628,Normal
TRX01773,Taylor-Terry,1684101.57,NASA,2022-01-15,Indefinite Delivery Contract,CAN,VA,14.336743380480629,6,2,0,9,0,-1.6656151167308084,1.2083224866977027,Normal
TRX01774,Paul-Humphrey,1148988.64,Department of Agriculture,2023-03-01,Indefinite Delivery Contract,MEX,NY,13.954393540254124,0,2,1,5,3,0.651865922822893,-0.8858715897846566,Normal
TRX01775,"Chandler, Howard and Jefferson",2127688.78,Department of Transportation,2024-03-08,Indefinite Delivery Contract,MEX,OH,14.570547338741536,5,2,1,6,1,-0.3519284596171197,0.8884107895578212,Normal
TRX01776,Kelley PLC,4439199.43,Department of Transportation,2022-09-20,Time-and-Materials Contract,USA,NC,15.305984834858124,5,3,2,4,1,1.2641111345575535,1.304278808024941,Normal
TRX01777,Curtis and Sons,313834.1,Department of Agriculture,2022-04-16,Fixed-Price Contract,MEX,CA,12.656622967710312,0,1,1,0,3,0.1784709400240759,-2.6177451764759097,Normal
TRX01778,Irwin Ltd,615461.04,Department of Health and Human Services,2023-04-20,Cost-Reimbursement Contract,MEX,CA,13.33012854926853,4,0,1,0,2,-0.8865791206810397,-1.303316908194194,Normal
TRX01779,Castillo-Phillips,289752.74,Department of Education,2021-04-25,Time-and-Materials Contract,USA,PA,12.576786668797729,2,3,2,7,3,0.4833453704503534,-0.1560155077690825,Normal
TRX01780,Thomas PLC,4224277.08,Department of Energy,2023-10-20,Cost-Reimbursement Contract,CAN,GA,15.25635893553465,3,0,0,2,2,-0.6999036266546976,-0.6333887033534198,Normal
TRX01781,"Lambert, Dillon and Shepherd",3734369.66,Department of Agriculture,2022-03-15,Indefinite Delivery Contract,USA,VA,15.133089864359706,0,2,2,9,3,1.4290650179836952,1.007162116249139,Normal
TRX01782,Spencer Group,1960172.63,NASA,2021-12-24,Time-and-Materials Contract,CAN,CA,14.48854361401782,6,3,0,0,0,-0.2656529583152364,-0.6159203637252707,Normal
TRX01783,Silva-Rose,4596439.15,Department of Health and Human Services,2021-09-03,Time-and-Materials Contract,CAN,FL,15.340792681424498,4,3,0,1,0,0.4676683823447585,-0.4842448242009164,Normal
TRX01784,"Cooper, Miller and Chavez",3894807.79,Department of Education,2021-02-27,Indefinite Delivery Contract,MEX,TX,15.175155144939486,2,2,1,8,3,0.4067058341231331,0.8601422798962803,Normal
TRX01785,Callahan-Moss,3352932.51,Department of Education,2022-03-27,Cost-Reimbursement Contract,CAN,GA,15.025346195248764,2,0,0,2,2,-0.5659301369919445,-0.9987277504627488,Normal
TRX01786,Williamson LLC,1074321.83,Department of Energy,2021-07-07,Indefinite Delivery Contract,USA,CA,13.887201095476026,3,2,2,0,3,1.1042574946594057,-0.7763396729396861,Normal
TRX01787,"Gallagher, Barker and Castro",2527476.76,Department of Defense,2022-10-13,Fixed-Price Contract,CAN,NC,14.742732430629346,1,1,0,4,2,-0.2360969145494038,-0.939077697530504,Normal
TRX01788,Mullins-Mills,96098.37,NASA,2021-09-11,Cost-Reimbursement Contract,CAN,OH,11.47313803926572,6,0,0,6,2,-3.4384436280478154,-0.8925241582799373,Anomaly
TRX01789,"Melton, Butler and Marshall",2548535.91,Department of Health and Human Services,2023-11-12,Time-and-Materials Contract,MEX,MI,14.751029991686588,4,3,1,3,0,0.6850862084566017,0.1086381581180231,Normal
TRX01790,Martinez-Thomas,101650.27,Department of Health and Human Services,2021-01-18,Indefinite Delivery Contract,USA,VA,11.529303312829896,4,2,2,9,1,-1.0597410686090003,0.2334930612671579,Anomaly
TRX01791,"Ramsey, Cook and Baker",4671727.31,Department of Defense,2023-02-14,Cost-Reimbursement Contract,USA,VA,15.357039648973917,1,0,2,9,3,0.4498596050958507,1.3225066826213816,Normal
TRX01792,Anderson PLC,4955431.44,Department of Agriculture,2022-03-18,Time-and-Materials Contract,USA,NC,15.415994995399268,0,3,2,4,3,2.4796205324486267,0.1020476810908766,Normal
TRX01793,"Williams, Ferguson and Hess",2797475.5,Department of Education,2023-04-09,Cost-Reimbursement Contract,MEX,MI,14.844228318775473,2,0,1,3,2,-0.0707703155389469,-0.4177331954884328,Normal
TRX01794,Torres-Howell,2274280.7,Department of Defense,2023-11-12,Cost-Reimbursement Contract,USA,PA,14.637174824248262,1,0,2,7,3,0.3423499344612789,0.5399616539477797,Normal
TRX01795,Schmidt-Stanley,2709536.02,Department of Defense,2021-09-16,Indefinite Delivery Contract,USA,TX,14.812288336932427,1,2,2,8,3,1.1585756837146155,0.8865121780216023,Normal
TRX01796,"Benson, Zamora and Robertson",4093470.06,Department of Defense,2023-07-29,Cost-Reimbursement Contract,USA,NY,15.224903838028933,1,0,2,5,3,0.7988216033719725,0.4028693892086435,Normal
TRX01797,Day-Collins,234680.41,Department of Health and Human Services,2023-02-04,Cost-Reimbursement Contract,MEX,PA,12.3659841712031,4,0,1,7,2,-2.012845628539504,-0.2840145706963799,Normal
TRX01798,Park-Miller,2442053.11,NASA,2021-12-14,Fixed-Price Contract,MEX,GA,14.70835009147446,6,1,1,2,1,-0.5412435552811495,0.3300730205040734,Normal
TRX01799,Grant-Allen,1637543.53,Department of Education,2024-02-18,Indefinite Delivery Contract,CAN,PA,14.308708440014929,2,2,0,7,0,-0.5402815032439936,-0.23794973650036,Normal
TRX01800,Bell LLC,992064.78,Department of Health and Human Services,2022-11-30,Time-and-Materials Contract,CAN,OH,13.80754469455244,4,3,0,6,0,-0.7010826254862538,-0.1730689607433997,Normal
TRX01801,"Sutton, Martinez and Wilson",3331823.14,Department of Education,2023-10-17,Fixed-Price Contract,USA,MI,15.01903050176436,2,1,2,3,3,1.1004834567652382,0.1486010448723237,Normal
TRX01802,"Walker, Davis and Russell",4453176.53,Department of Transportation,2023-10-24,Indefinite Delivery Contract,MEX,CA,15.309128451014203,5,2,1,0,1,0.575561380931368,-0.0286306460844025,Normal
TRX01803,Lloyd Ltd,650087.17,Department of Transportation,2022-01-01,Cost-Reimbursement Contract,CAN,FL,13.384863278826558,5,0,0,1,2,-1.872838584198812,-1.26818341400118,Normal
TRX01804,"Blackburn, Mcguire and Morgan",2823112.77,Department of Agriculture,2021-10-05,Indefinite Delivery Contract,USA,CA,14.85335100752168,0,2,2,0,3,2.221806256008948,-1.053350533622426,Normal
TRX01805,"Coleman, Hall and Wilkinson",4776902.78,Department of Agriculture,2022-10-18,Time-and-Materials Contract,CAN,OH,15.379303149820483,0,3,0,6,0,0.9112846970385096,-0.4024469625010514,Normal
TRX01806,Zavala-Gregory,2156001.05,Department of Defense,2021-05-17,Cost-Reimbursement Contract,MEX,VA,14.583766161845451,1,0,1,9,2,-0.5584294255620021,0.4840098551049508,Normal
TRX01807,"Cortez, Underwood and Murphy",1027567.42,NASA,2022-05-31,Indefinite Delivery Contract,CAN,NC,13.842705811943375,6,2,0,4,0,-1.3712573566429715,-0.1035594266736681,Normal
TRX01808,Kline-Wright,2406824.81,Department of Health and Human Services,2023-08-04,Time-and-Materials Contract,USA,NY,14.69381934605345,4,3,2,5,1,1.1322002952627217,0.9643987853783222,Normal
TRX01809,"Green, Fitzpatrick and Combs",829601.58,Department of Energy,2023-03-04,Time-and-Materials Contract,CAN,OH,13.628702045825117,3,3,0,6,0,-0.5446075323018696,-0.5126558753483011,Normal
TRX01810,"Garcia, Hubbard and Padilla",759398.85,Department of Education,2022-04-20,Time-and-Materials Contract,MEX,VA,13.540283729255458,2,3,1,9,0,0.021169982762447,0.289996369074174,Normal
TRX01811,Brown Inc,2430481.18,Department of Health and Human Services,2023-03-12,Time-and-Materials Contract,MEX,CA,14.703600223616045,4,3,1,0,0,0.969094516534508,-0.5555835022482493,Normal
TRX01812,Frederick and Sons,1628357.93,NASA,2023-01-15,Indefinite Delivery Contract,USA,TX,14.303083274217002,6,2,2,8,1,-0.2291113958372011,1.891693238360624,Normal
TRX01813,"Herman, Perkins and Tyler",2521373.21,Department of Transportation,2022-11-24,Indefinite Delivery Contract,MEX,OH,14.74031463228248,5,2,1,6,1,-0.2787057334137237,0.9722110994207424,Normal
TRX01814,Espinoza LLC,2425389.22,Department of Energy,2022-06-16,Time-and-Materials Contract,CAN,MI,14.701502984872134,3,3,0,3,0,0.2225700873732828,-0.6239107161559534,Normal
TRX01815,"Griffin, Yates and Wolf",2258799.49,Department of Agriculture,2022-02-05,Cost-Reimbursement Contract,MEX,CA,14.63034447371014,0,0,1,0,2,0.6086685613489798,-1.666733379609893,Normal
TRX01816,King-Meyer,4718317.83,Department of Transportation,2022-07-29,Cost-Reimbursement Contract,MEX,GA,15.3669631140298,5,0,1,2,2,-0.4446563005468426,0.3806158444493798,Normal
TRX01817,Reilly-Anderson,1353555.72,NASA,2022-10-23,Fixed-Price Contract,CAN,MI,14.118246293327644,6,1,0,3,2,-1.5720176919387108,-0.2044046774860052,Normal
TRX01818,"Colon, Calderon and Ortega",1549468.23,Department of Energy,2022-08-08,Fixed-Price Contract,USA,TX,14.25342299799405,3,1,2,8,1,0.029213119055645,1.0900054414588272,Normal
TRX01819,Beasley Ltd,505033.7,Department of Transportation,2021-08-13,Indefinite Delivery Contract,USA,OH,13.132382418768165,5,2,2,6,1,-0.2974600714485584,0.6353002768582567,Normal
TRX01820,"Sutton, Smith and Parks",583724.78,Department of Agriculture,2021-05-03,Time-and-Materials Contract,CAN,GA,13.277186596740467,0,3,0,2,0,0.410569719858068,-2.294503578691576,Normal
TRX01821,Fleming-Brown,3281569.35,Department of Energy,2021-09-04,Time-and-Materials Contract,MEX,NC,15.003832631032717,3,3,1,4,0,0.9262467841630048,0.1957225739608844,Normal
TRX01822,Simmons Ltd,1011416.31,Department of Agriculture,2023-07-18,Time-and-Materials Contract,CAN,FL,13.826863182371811,0,3,0,1,0,0.7491404569350252,-2.236776086630628,Normal
TRX01823,"Cook, Nunez and Lamb",1770882.03,Department of Agriculture,2022-05-15,Time-and-Materials Contract,MEX,CA,14.386988867152914,0,3,1,0,3,1.766984663796995,-1.7170961458336718,Normal
TRX01824,"Baker, Doyle and Cook",322228.21,Department of Agriculture,2023-02-21,Indefinite Delivery Contract,MEX,NY,12.683018403592238,0,2,1,5,3,0.1035061558036579,-1.5134461253861449,Normal
TRX01825,"Robinson, Farley and Romero",1662161.1,Department of Defense,2022-02-08,Cost-Reimbursement Contract,MEX,CA,14.323629782734146,1,0,1,0,2,0.2427666027208672,-1.5668266452956678,Normal
TRX01826,Andrews-Hernandez,2170013.81,Department of Health and Human Services,2023-11-18,Indefinite Delivery Contract,MEX,GA,14.590244550378143,4,2,1,2,0,0.2961331246850368,-0.2075857251754622,Normal
TRX01827,Munoz-Weber,1307265.47,NASA,2023-06-14,Indefinite Delivery Contract,USA,GA,14.083448850938307,6,2,2,2,1,0.2850882735594689,0.5016587006913452,Normal
TRX01828,"Alexander, Smith and Carter",3842797.24,Department of Agriculture,2022-09-15,Cost-Reimbursement Contract,CAN,NY,15.16171136751824,0,0,0,5,2,-0.3443552451691711,-0.7932195914708788,Normal
TRX01829,"Coleman, Daniel and Gordon",3916702.44,Department of Energy,2023-01-14,Time-and-Materials Contract,CAN,MI,15.180760898778429,3,3,0,3,0,0.4292799328259804,-0.3873400502053978,Normal
TRX01830,"Carpenter, Jones and Carlson",3388845.7,Department of Education,2021-03-10,Indefinite Delivery Contract,CAN,GA,15.0360002149836,2,2,0,2,0,0.2808506564259344,-0.946960653369744,Normal
TRX01831,"Castro, Thompson and Velazquez",1746462.43,Department of Transportation,2022-11-13,Fixed-Price Contract,CAN,NC,14.3731034039889,5,1,0,4,2,-1.329970997431315,-0.1163061361940003,Normal
TRX01832,Gillespie and Sons,2549759.63,Department of Defense,2023-05-09,Cost-Reimbursement Contract,MEX,PA,14.751510042140254,1,0,1,7,2,-0.283102521330705,0.1396050769254816,Normal
TRX01833,Collins PLC,1851380.08,Department of Agriculture,2022-07-31,Indefinite Delivery Contract,USA,PA,14.431442448269523,0,2,2,7,3,1.3294127402357503,0.2336095410494089,Normal
TRX01834,Hoffman and Sons,4478112.39,Department of Agriculture,2022-09-04,Time-and-Materials Contract,MEX,CA,15.314712397392382,0,3,1,0,3,2.167123257222761,-1.259154467671498,Normal
TRX01835,"Brewer, Tucker and Choi",2565894.33,Department of Agriculture,2023-08-22,Time-and-Materials Contract,CAN,NC,14.757818032211164,0,3,0,4,0,0.8462074066810744,-1.136429928549888,Normal
TRX01836,"Ruiz, Jones and Graves",33465.21,Department of Energy,2021-12-10,Cost-Reimbursement Contract,USA,PA,10.41829155206023,3,0,2,7,1,-1.9445306853639892,-1.0399443210007209,Anomaly
TRX01837,Mccann PLC,4595047.16,Department of Health and Human Services,2023-01-04,Fixed-Price Contract,MEX,OH,15.340489794674562,4,1,1,6,1,-0.2073234480548324,0.9939079031034586,Normal
TRX01838,"Henson, Pittman and King",185368.7,Department of Defense,2023-08-01,Indefinite Delivery Contract,MEX,OH,12.130107488336971,1,2,1,6,3,-0.4700717194451324,-1.3214633032549732,Normal
TRX01839,Higgins-Peters,429392.37,Department of Transportation,2023-03-16,Cost-Reimbursement Contract,MEX,VA,12.970128724158572,5,0,1,9,1,-2.188859669391402,0.6927156082201049,Anomaly
TRX01840,Davis-Gillespie,4748347.06,Department of Education,2021-08-19,Fixed-Price Contract,USA,FL,15.373307338680329,2,1,2,1,3,1.4562643243348117,-0.1037275787165645,Normal
TRX01841,Park-Lopez,255604.82,Department of Defense,2023-12-25,Time-and-Materials Contract,USA,FL,12.451391771179336,1,3,2,1,3,1.2718038407712653,-1.7508384935400314,Anomaly
TRX01842,Carroll Group,698394.72,Department of Transportation,2021-08-09,Cost-Reimbursement Contract,CAN,MI,13.45654115519551,5,0,0,3,2,-2.044899933742462,-0.8055955807828523,Normal
TRX01843,"Bailey, Sandoval and Johnson",3218601.46,Department of Agriculture,2023-09-20,Time-and-Materials Contract,MEX,FL,14.984457804673704,0,3,1,1,3,1.9231919302166995,-1.2085711619733577,Normal
TRX01844,Holt Inc,3873093.85,Department of Agriculture,2021-07-19,Cost-Reimbursement Contract,USA,PA,15.169564448256398,0,0,2,7,3,0.8055882733056247,0.5514522855332842,Normal
TRX01845,"Ortiz, Williams and Cameron",4702304.93,NASA,2021-06-14,Time-and-Materials Contract,MEX,NC,15.363563569768232,6,3,1,4,0,0.3805667761529284,1.1272130097095832,Normal
TRX01846,"Moody, Logan and Perez",1566644.08,NASA,2021-07-19,Fixed-Price Contract,USA,PA,14.264446999193844,6,1,2,7,1,-0.5653800386170537,1.6357644671037554,Normal
TRX01847,Scott-Simmons,3813342.1,NASA,2022-06-06,Cost-Reimbursement Contract,MEX,MI,15.154016816433348,6,0,1,3,1,-0.8716032459005897,0.7404115574385131,Normal
TRX01848,Moore Ltd,80698.12,Department of Transportation,2022-09-29,Time-and-Materials Contract,MEX,NC,11.298482949613703,5,3,1,4,0,-1.1391404683072743,-1.130693620159584,Anomaly
TRX01849,Owens LLC,1527228.79,Department of Agriculture,2023-04-26,Time-and-Materials Contract,MEX,FL,14.238966057489444,0,3,1,1,3,1.601652150955277,-1.5765598252268267,Normal
TRX01850,Anthony Ltd,2886273.43,Department of Agriculture,2021-09-25,Indefinite Delivery Contract,MEX,MI,14.875477103885268,0,2,1,3,3,1.2521175179092403,-0.8584138167101376,Normal
TRX01851,Marquez-Wiggins,3788594.49,Department of Education,2022-08-31,Cost-Reimbursement Contract,CAN,NY,15.147505925262262,2,0,0,5,2,-0.8177064913854417,-0.2976179838173151,Normal
TRX01852,Payne-Patrick,1509971.83,Department of Health and Human Services,2021-10-22,Fixed-Price Contract,USA,CA,14.22760221525174,4,1,2,0,1,0.5963717696639247,-0.3802585136051377,Normal
TRX01853,"Mcintyre, King and Cox",1404909.08,Department of Health and Human Services,2022-10-19,Cost-Reimbursement Contract,USA,NC,14.155483858701896,4,0,2,4,1,-0.2617803603204964,0.4153010673463241,Normal
TRX01854,Fletcher PLC,708273.11,Department of Education,2021-01-27,Fixed-Price Contract,USA,NC,13.470586458765318,2,1,2,4,3,0.3311320048266234,-0.4021367359356085,Normal
TRX01855,"Thompson, Walker and Sullivan",1568075.68,Department of Health and Human Services,2022-08-22,Indefinite Delivery Contract,CAN,NY,14.265360381758,4,2,0,5,0,-0.8232254178434224,-0.1839397623579118,Normal
TRX01856,Osborne Ltd,3965254.63,Department of Transportation,2023-04-07,Indefinite Delivery Contract,USA,VA,15.193080882599611,5,2,2,9,1,0.2868792238828729,2.2933090031730865,Normal
TRX01857,Smith and Sons,3673115.7,Department of Health and Human Services,2023-11-20,Indefinite Delivery Contract,USA,NY,15.116551096690213,4,2,2,5,1,0.8934369180792081,1.1498130435034963,Normal
TRX01858,"Hughes, Smith and Cox",3374955.68,Department of Agriculture,2022-07-12,Time-and-Materials Contract,USA,NY,15.031893046650834,0,3,2,5,3,2.212464177081065,0.1260509251854295,Normal
TRX01859,Fischer and Sons,4838422.74,Department of Energy,2021-01-27,Indefinite Delivery Contract,CAN,CA,15.392099552095948,3,2,0,0,0,0.4038054588540919,-0.9470828170306252,Normal
TRX01860,"Kemp, Roberts and Chavez",3765280.37,NASA,2023-07-21,Fixed-Price Contract,USA,VA,15.141333149491484,6,1,2,9,1,-0.3901451348669592,2.495818157567065,Normal
TRX01861,Conway LLC,238245.67,NASA,2022-09-24,Indefinite Delivery Contract,MEX,NC,12.381061844503764,6,2,1,4,1,-1.3269157710420818,-0.3682596361394279,Normal
TRX01862,"Conway, Fitzpatrick and Rose",1396094.97,Department of Transportation,2021-11-01,Time-and-Materials Contract,MEX,VA,14.149190306359866,5,3,1,9,0,-0.4170375011572251,1.3444845582185725,Normal
TRX01863,"Cannon, Garcia and Cortez",3813519.77,Department of Agriculture,2022-05-25,Fixed-Price Contract,USA,MI,15.154063407011876,0,1,2,3,3,1.6259490770517206,-0.2873578681994395,Normal
TRX01864,"Madden, Castillo and Pollard",594599.2,Department of Agriculture,2023-05-17,Time-and-Materials Contract,MEX,TX,13.295644525906656,0,3,1,8,3,0.4843667934407451,-0.5469789414255549,Normal
TRX01865,Martinez LLC,4999780.29,NASA,2021-10-23,Fixed-Price Contract,CAN,MI,15.424904727441666,6,1,0,3,2,-1.0084398038373508,0.4405863533531916,Normal
TRX01866,Robinson PLC,2551893.07,Department of Defense,2023-12-05,Indefinite Delivery Contract,USA,FL,14.752346413964622,1,2,2,1,3,1.843141147366236,-0.6382983027880441,Normal
TRX01867,Kelley Ltd,3151059.98,Department of Transportation,2022-06-15,Fixed-Price Contract,USA,MI,14.963249773138632,5,1,2,3,1,0.3755881451538766,0.8749871536905038,Normal
TRX01868,Salas-Eaton,3100978.26,Department of Education,2024-02-11,Indefinite Delivery Contract,USA,OH,14.947228509895112,2,2,2,6,3,1.186141812705525,0.7772217164029258,Normal
TRX01869,Cook-Gonzales,1641075.41,Department of Education,2021-08-10,Time-and-Materials Contract,MEX,FL,14.3108629320595,2,3,1,1,0,1.165437895256619,-1.0384565043195446,Normal
